school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,subject,total_grade
MS,Female,19,Urban,GreaterThan3,Together,1,1,at_home,services,other,father,2,1,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,Portuguese,5
MS,Female,17,Urban,GreaterThan3,Together,4,2,teacher,other,course,father,2,4,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,5,Portuguese,54
MS,Female,17,Rural,LessThen3,Apart,2,1,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,2,Portuguese,34
MS,Female,18,Urban,LessThen3,Apart,1,1,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,Portuguese,29
MS,Female,18,Urban,GreaterThan3,Together,1,2,at_home,at_home,course,father,2,2,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,Portuguese,34
MS,Female,19,Rural,GreaterThan3,Apart,1,1,at_home,at_home,course,other,2,2,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,Portuguese,8
MS,Female,18,Rural,GreaterThan3,Together,2,2,services,other,home,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,Portuguese,43
MS,Male,17,Rural,GreaterThan3,Together,4,3,services,other,home,mother,2,2,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,Portuguese,32
MS,Female,18,Urban,GreaterThan3,Together,3,3,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,Portuguese,30
MS,Female,17,Rural,GreaterThan3,Together,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,Portuguese,36
MS,Female,17,Urban,LessThen3,Apart,3,2,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,Portuguese,44
MS,Male,18,Urban,LessThen3,Together,1,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,Portuguese,41
MS,Female,18,Urban,LessThen3,Together,1,1,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,Portuguese,54
MS,Female,18,Rural,LessThen3,Apart,1,2,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,Portuguese,46
MS,Female,18,Urban,GreaterThan3,Together,3,3,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,Portuguese,38
MS,Female,17,Urban,LessThen3,Together,4,4,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,Portuguese,44
MS,Female,17,Rural,GreaterThan3,Together,1,2,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,Portuguese,39
MS,Male,18,Rural,GreaterThan3,Together,1,3,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,Portuguese,27
MS,Male,18,Urban,LessThen3,Together,4,4,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,Portuguese,47
MS,Female,17,Rural,GreaterThan3,Together,1,1,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,Portuguese,25
MS,Female,18,Urban,GreaterThan3,Together,2,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,4,Portuguese,30
MS,Female,18,Rural,GreaterThan3,Together,4,4,other,teacher,other,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,Portuguese,12
MS,Male,18,Rural,LessThen3,Together,1,2,at_home,services,other,father,3,1,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,Portuguese,29
MS,Female,17,Urban,GreaterThan3,Together,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,Portuguese,33
MS,Female,17,Rural,GreaterThan3,Together,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,Portuguese,24
MS,Female,18,Rural,LessThen3,Together,4,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,Portuguese,49
MS,Female,18,Rural,GreaterThan3,Together,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,Portuguese,33
MS,Female,19,Rural,GreaterThan3,Together,1,1,at_home,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,3,Portuguese,24
MS,Female,18,Rural,LessThen3,Together,4,4,teacher,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,Portuguese,41
MS,Female,18,Urban,GreaterThan3,Together,3,3,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,Portuguese,48
MS,Female,17,Rural,GreaterThan3,Together,3,1,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,1,Portuguese,26
MS,Male,18,Urban,GreaterThan3,Together,4,4,teacher,teacher,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,Portuguese,54
MS,Male,18,Rural,GreaterThan3,Together,2,1,other,other,other,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,Portuguese,14
MS,Male,17,Urban,GreaterThan3,Together,2,3,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,Portuguese,45
MS,Male,19,Rural,GreaterThan3,Together,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,Portuguese,13
MS,Male,18,Rural,GreaterThan3,Together,4,2,other,other,home,father,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,Portuguese,14
MS,Female,18,Rural,GreaterThan3,Together,2,2,at_home,other,other,mother,2,3,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,Portuguese,46
MS,Female,17,Urban,GreaterThan3,Together,4,3,teacher,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,1,Portuguese,26
MS,Female,18,Rural,GreaterThan3,Together,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,Portuguese,26
MS,Female,19,Rural,GreaterThan3,Together,2,3,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,Portuguese,31
MS,Female,18,Urban,LessThen3,Together,3,1,teacher,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,1,Portuguese,46
MS,Female,18,Urban,GreaterThan3,Together,1,1,other,other,course,mother,2,2,0,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,Portuguese,32
MS,Male,17,Urban,LessThen3,Together,3,1,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,Portuguese,30
MS,Male,18,Rural,LessThen3,Together,3,2,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,Portuguese,32
